id,stagione,squadra,partite,minuti,gol,assist,xg,npxg,xa,tiri,passaggi_chiave,xg_chain,xg_buildup,posizione_fonte
3,2023-24,Cagliari,7,630,0,0,0.0,0.0,0.0,0,0,0.2149,0.2149,GK
4,2023-24,Milan,7,630,0,0,0.0,0.0,0.0,0,0,0.5397,0.5397,GK
4,2024-25,Milan,2,124,0,0,0.0,0.0,0.0,0,0,1.022,1.022,GK S
4,2025-26,Atalanta,1,90,0,0,0.0,0.0,0.0,0,0,0.4067,0.4067,GK
22,2023-24,Atalanta,30,2598,0,5,0.6061,0.6061,1.5441,16,23,10.9401,9.3929,D M S
22,2024-25,Atalanta,36,3060,4,4,1.2634,1.2634,2.7509,14,25,20.3619,18.28,D M S
22,2025-26,Atalanta,34,2720,1,2,0.8248,0.8248,1.5867,16,23,15.4834,13.5858,D M S
133,2023-24,Bologna,32,2880,0,0,0.0,0.0,0.0,0,0,3.8841,3.8841,GK
133,2024-25,Bologna,27,2364,0,0,0.0,0.0,0.0,0,0,2.8055,2.8055,GK
133,2025-26,Bologna,19,1594,0,0,0.0,0.0,0.0,0,0,1.6174,1.6174,GK
152,2023-24,Napoli,28,1979,3,2,2.7691,2.0078,3.8942,30,48,11.81,9.097,M S
152,2024-25,Inter,26,947,2,2,2.6944,1.1718,0.6181,17,13,6.7367,5.5618,M S
152,2025-26,Inter,34,2048,6,3,2.1001,1.3388,4.2378,29,29,13.9466,11.2563,M S
158,2025-26,Fiorentina,1,3,0,0,0.0,0.0,0.0,0,0,0.078,0.078,S
184,2025-26,Bologna,29,1198,4,2,3.1793,2.418,3.5703,39,29,8.0681,3.1547,F M S
218,2023-24,Juventus,3,227,0,0,0.0,0.0,0.0,0,0,0.1355,0.1355,GK
218,2024-25,Juventus,5,450,0,0,0.0,0.0,0.0,0,0,1.65,1.65,GK
218,2025-26,Juventus,9,766,0,0,0.0,0.0,0.0818,0,1,3.3018,3.22,GK
219,2023-24,Genoa,1,2,0,0,0.0,0.0,0.0,0,0,0.0,0.0,S
219,2024-25,Genoa,1,26,0,0,0.0,0.0,0.0,0,0,0.0,0.0,S
219,2025-26,Genoa,2,176,0,0,0.0,0.0,0.0,0,0,0.0384,0.0384,GK S
252,2023-24,Fiorentina,29,2366,2,5,1.5414,0.7801,4.9704,17,45,6.1963,5.4461,D S
252,2024-25,Fiorentina | Torino,23,1585,1,0,0.6365,0.6365,3.2531,15,31,3.9442,2.5034,D S
252,2025-26,Torino,14,497,0,0,0.0619,0.0619,0.3642,2,7,0.7062,0.4561,D M S
254,2023-24,Inter,30,2166,5,6,3.2087,3.2087,9.5586,50,63,18.5521,12.9006,D S
254,2024-25,Inter,33,2214,4,7,4.1627,4.1627,7.3322,56,48,15.3702,7.9476,D M S
254,2025-26,Inter,35,2709,7,16,7.2863,7.2863,15.9291,65,95,29.1766,13.8166,D S
256,2023-24,Napoli,24,2122,1,0,1.4222,1.4222,0.6623,8,5,8.7022,8.6644,D S
256,2024-25,Napoli,15,1076,0,1,0.2598,0.2598,0.1041,3,1,2.9916,2.9916,D S
256,2025-26,Napoli,24,1670,0,0,0.2074,0.2074,0.2721,3,4,6.6241,6.3835,D S
294,2023-24,Juventus,17,1195,2,0,2.4401,2.4401,0.3671,8,3,3.8852,3.631,D S
294,2025-26,Fiorentina | Juventus,12,577,0,0,0.2712,0.2712,0.0,1,0,1.2558,1.2558,D S
309,2023-24,Roma,28,2011,13,9,10.7482,5.4192,5.3634,59,50,13.2259,8.1601,F M S
309,2024-25,Roma,24,1431,6,3,7.0971,4.8132,6.2266,50,40,12.7716,7.2652,F M S
309,2025-26,Roma,22,1360,2,6,6.2851,5.5238,6.3634,43,55,11.4163,3.3808,F M S
313,2024-25,Milan,16,1110,5,0,4.8171,4.8171,0.9593,27,7,7.8876,3.0764,F M S
313,2025-26,Como,26,917,0,1,4.9107,4.1494,0.7772,23,10,3.674,0.655,F S
327,2023-24,Lazio,20,1606,2,0,1.4115,1.4115,0.1865,6,4,6.1765,6.023,D S
327,2024-25,Lazio,10,593,1,0,0.877,0.877,0.0126,2,1,1.8101,1.8101,D S
327,2025-26,Lazio,14,657,0,0,0.2268,0.2268,0.3095,5,2,2.1572,2.0457,D M S
333,2023-24,Lazio,28,1355,1,0,0.3128,0.3128,0.9587,12,11,4.3944,3.7202,M S
333,2024-25,Fiorentina,25,1762,3,0,0.7924,0.7924,0.5938,13,14,7.4116,6.7106,M S
333,2025-26,Lazio,27,2007,3,3,2.7121,1.1895,2.0514,26,23,6.0599,4.7891,M S
383,2023-24,Cagliari,18,1017,1,1,1.7846,1.7846,0.9923,19,18,3.4529,0.9731,F S
383,2024-25,Monza,13,319,0,0,0.249,0.249,0.0414,4,1,0.3679,0.1398,F S
418,2023-24,Cagliari,13,1017,0,0,0.6162,0.6162,0.146,4,4,1.496,1.4842,D S
418,2024-25,Como,32,2525,1,0,2.3801,2.3801,0.2965,12,5,5.9381,5.8486,D S
418,2025-26,Como,2,12,0,0,0.0,0.0,0.0,0,0,0.0,0.0,S
460,2023-24,Lazio,29,2408,0,0,0.8312,0.8312,0.3159,11,6,6.718,6.4682,D S
460,2024-25,Lazio,32,2676,2,0,3.5659,3.5659,0.7021,20,10,10.5398,10.2528,D S
460,2025-26,Lazio,32,2670,0,0,1.5351,1.5351,0.0711,9,3,5.8272,5.7501,D S
487,2023-24,Bologna,15,668,2,0,0.201,0.201,0.0,4,0,1.1438,1.0948,D S
487,2024-25,Bologna,18,1074,1,0,1.087,1.087,0.3083,9,5,3.1706,2.8712,D S
487,2025-26,Bologna,12,499,0,0,0.0,0.0,0.1587,0,5,0.8127,0.654,D S
526,2023-24,Fiorentina,30,1922,2,5,1.7479,1.7479,1.8097,23,36,7.8602,5.1452,M S
526,2024-25,Venezia,16,965,0,0,0.9684,0.9684,1.9832,15,11,3.4535,1.5768,M S
530,2023-24,Roma,29,1878,8,3,5.2259,4.4646,2.8656,47,36,8.609,4.9052,M S
530,2024-25,Roma,25,1648,2,1,5.4278,4.6665,2.6246,42,27,9.6148,4.583,M S
530,2025-26,Roma,24,1508,4,2,4.7753,3.2527,2.9985,32,29,7.5764,4.9054,F M S
531,2023-24,Sassuolo,17,1448,9,3,6.6152,2.8087,3.4691,51,28,7.9286,3.1245,F M
531,2025-26,Sassuolo,26,1995,8,4,6.7835,4.4996,5.0583,40,33,13.0336,6.806,F M S
536,2023-24,Napoli,37,2436,8,7,7.0653,4.7814,8.614,75,70,19.0396,10.0299,F M S
536,2024-25,Napoli,37,2881,3,4,3.6451,3.6451,6.1069,56,55,14.7179,9.3003,D F M S
536,2025-26,Napoli,34,2249,2,6,3.1338,3.1338,5.6042,49,37,12.9773,8.2069,D F M S
543,2024-25,Udinese,1,90,0,0,0.0,0.0,0.0,0,0,0.0918,0.0918,GK
543,2025-26,Udinese,2,180,0,0,0.0,0.0,0.0,0,0,0.0,0.0,GK
554,2023-24,Atalanta,31,1888,2,1,3.1136,3.1136,2.0844,37,17,9.8839,5.8548,D M S
554,2024-25,Atalanta,30,2102,4,2,3.0308,3.0308,2.9278,39,23,11.3988,7.7075,D M S
554,2025-26,Atalanta,35,2605,3,3,3.2266,3.2266,4.5055,37,42,14.347,9.3839,D M S
572,2023-24,Napoli,31,2774,0,0,0.0,0.0,0.185,0,1,4.1494,4.1494,GK
572,2024-25,Napoli,34,3005,0,0,0.0,0.0,0.0,0,0,6.5705,6.5705,GK
572,2025-26,Napoli,11,982,0,1,0.0,0.0,0.2712,0,1,1.5829,1.5829,GK
608,2023-24,Atalanta | Torino,37,3036,13,4,12.9246,12.9246,3.0231,104,29,16.456,6.0942,F S
608,2024-25,Torino,7,597,3,0,3.2067,3.2067,0.5825,21,9,4.0708,0.7009,F
608,2025-26,Torino,28,1088,3,1,4.4026,3.6413,2.6804,34,10,5.9993,0.5479,F S
610,2023-24,Napoli,7,630,0,0,0.0151,0.0151,0.0,1,0,0.8919,0.8919,GK
610,2024-25,Genoa,7,630,0,0,0.0,0.0,0.0,0,0,0.4884,0.4884,GK
632,2023-24,Lazio,28,2001,6,1,5.5314,5.5314,2.1346,42,29,10.9566,4.7902,D F M S
632,2024-25,Lazio,34,2750,8,6,6.8762,5.3536,5.2154,48,55,16.1112,9.004,F M S
632,2025-26,Lazio,26,2127,3,0,6.3838,5.6225,2.7892,34,35,9.4188,4.1584,F M
779,2023-24,Roma,37,3300,3,4,4.3568,4.3568,3.0651,54,29,16.0615,12.435,D M
779,2024-25,Roma,30,2046,4,2,2.4521,2.4521,1.7213,30,18,10.6538,8.6189,M S
779,2025-26,Roma,37,3116,2,1,2.3478,2.3478,2.2819,43,27,12.8968,10.9561,M S
791,2023-24,Genoa,32,2491,0,1,0.8783,0.8783,2.5562,9,20,4.9998,2.2704,D M S
791,2024-25,Genoa,34,2072,0,2,0.1368,0.1368,1.9757,6,18,6.2535,5.0117,D S
791,2025-26,Genoa,16,930,0,0,0.4037,0.4037,0.3218,8,6,3.7337,3.2005,D M S
795,2023-24,Roma,33,1732,3,4,2.4553,2.4553,2.5355,40,20,8.6091,5.056,D F M S
795,2024-25,Roma,31,1075,3,4,2.9687,2.9687,1.2206,28,15,8.5647,5.5345,D F M S
795,2025-26,Roma,20,623,1,2,2.0189,2.0189,1.7541,18,12,5.1074,2.5586,F M S
801,2023-24,Monza,33,2392,1,2,4.7189,4.7189,1.4507,36,20,12.7432,10.0129,D M S
801,2024-25,Monza,8,148,0,0,0.0,0.0,0.0823,0,1,0.2389,0.2389,S
801,2025-26,Verona,29,2212,1,0,1.3313,1.3313,0.6643,15,16,3.9454,3.1284,M S
827,2023-24,Juventus,36,3023,1,4,1.1891,1.1891,1.7482,25,26,13.1208,11.2524,M S
827,2024-25,Juventus,36,2852,2,2,1.7281,0.9668,3.1608,25,29,15.2395,12.4837,M S
827,2025-26,Juventus,36,3031,1,2,2.4155,1.6542,3.8267,46,47,21.8019,18.527,M
1852,2023-24,Roma,24,1297,1,2,0.2408,0.2408,3.2632,8,27,5.9009,3.721,D M S
1852,2024-25,Napoli,27,1531,1,1,1.0215,1.0215,4.1021,12,26,9.8196,5.6756,D F S
1852,2025-26,Napoli,32,1906,3,3,1.2086,1.2086,2.6063,21,32,10.4018,7.5215,D M S
1870,2023-24,Inter,37,2896,2,3,5.0404,5.0404,3.7712,41,42,25.4466,19.6671,M S
1870,2024-25,Inter,33,2485,3,6,2.0158,2.0158,4.7904,43,55,14.6071,11.2762,M S
1870,2025-26,Inter,34,2561,3,8,3.8197,3.8197,7.9656,35,70,20.2555,12.3317,M S
1871,2023-24,Cagliari,27,1611,1,0,2.924,2.924,0.9824,25,10,4.5897,2.583,M S
1871,2024-25,Cagliari,29,1439,2,1,1.4592,1.4592,0.7766,18,6,4.446,2.7487,M S
1871,2025-26,Cagliari,20,1444,0,2,2.2286,2.2286,0.5955,22,6,4.5456,2.9704,D M S
1926,2023-24,Inter,1,21,0,0,0.0,0.0,0.0,0,0,0.0,0.0,S
1926,2025-26,Inter,1,8,0,0,0.0,0.0,0.0,0,0,0.0,0.0,S
1930,2023-24,Juventus,1,43,0,0,0.0,0.0,0.0,0,0,0.0,0.0,S
1933,2023-24,Fiorentina,33,1563,3,3,3.8467,3.8467,1.4808,30,13,4.7252,2.6509,M S
1933,2024-25,Fiorentina,29,1940,4,3,2.2801,1.5188,3.9246,38,31,7.9409,5.2046,M S
1933,2025-26,Fiorentina,34,2470,7,3,4.6954,3.9341,2.8805,64,35,9.7795,5.9259,M S
2012,2023-24,Juventus,32,858,4,1,5.394,5.394,3.417,36,15,8.8243,1.2191,F S
2012,2025-26,Juventus,2,33,0,0,0.2569,0.2569,0.0,2,0,0.0584,0.0492,S
2038,2023-24,Sassuolo,38,3161,11,1,10.1011,7.8172,1.9919,84,18,12.7451,4.1477,F S
2038,2024-25,Genoa,36,2886,10,1,7.9318,7.1705,1.8392,79,15,12.3976,4.7133,F S
2038,2025-26,Sassuolo,36,2610,9,3,11.5347,10.7734,1.7828,73,17,12.0051,2.1364,F S
2061,2023-24,Napoli,28,752,1,0,4.1332,4.1332,0.7984,35,10,3.8528,0.701,F S
2061,2024-25,Napoli,30,349,1,1,2.2663,2.2663,0.9974,13,8,3.6546,1.0467,F S
2061,2025-26,Torino,32,2273,11,0,11.1817,11.1817,1.8582,78,23,14.0512,1.5046,F M S
2077,2023-24,Atalanta,34,2039,6,6,7.9483,6.4257,5.1419,40,31,16.4042,7.419,F M S
2077,2024-25,Atalanta,34,1973,3,4,7.0441,6.2828,3.9746,46,32,19.1335,11.965,M S
2077,2025-26,Atalanta,33,1922,3,4,3.4539,3.4539,6.2493,24,40,16.429,10.3951,M S
2097,2023-24,Juventus,19,646,0,0,2.7023,2.7023,0.639,16,5,3.156,0.7157,F S
2097,2024-25,Fiorentina,32,2722,19,3,21.8878,20.3652,2.322,105,19,22.3726,2.2698,F S
2097,2025-26,Fiorentina,26,2042,8,1,15.3793,13.8567,0.063,98,3,11.7696,0.8458,F S
2120,2023-24,Inter,28,2307,1,3,1.2156,1.2156,4.3589,15,22,18.8933,16.1294,D
2120,2024-25,Inter,33,2468,1,5,0.672,0.672,3.4017,13,28,16.2532,14.7702,D S
2120,2025-26,Inter,28,2269,1,4,1.6852,1.6852,3.2031,17,25,13.9496,11.8166,D
2134,2023-24,Lecce,38,3420,0,0,0.0,0.0,0.0,0,0,2.9455,2.9455,GK
2134,2024-25,Lecce,38,3420,0,0,0.0,0.0,0.0,0,0,2.4041,2.4041,GK
2134,2025-26,Lecce,38,3420,0,0,0.0,0.0,0.0365,0,1,0.8861,0.8496,GK
2137,2023-24,Atalanta,29,1445,12,6,8.2739,8.2739,3.806,60,33,13.5309,4.0842,F S
2137,2024-25,Atalanta,1,2,0,0,0.1266,0.1266,0.0,1,0,0.1266,0.0,S
2137,2025-26,Atalanta,24,1318,10,1,8.8688,7.3462,1.3566,57,17,10.201,3.7026,F S
2155,2024-25,Como,33,2058,7,4,8.8057,8.0444,2.8856,69,19,10.9294,2.3385,F S
2155,2025-26,Parma,15,908,1,0,3.2714,3.2714,0.6591,25,3,3.9992,0.8263,F S
2167,2023-24,Bologna,33,1795,10,2,8.4066,6.1228,5.7235,59,36,10.4889,2.6947,M S
2167,2024-25,Bologna,30,1914,15,4,10.3578,8.0739,4.6526,75,30,13.5795,3.4718,F M S
2167,2025-26,Bologna,35,2146,10,1,10.8902,6.3224,1.7088,82,26,12.8106,6.7045,F M S
2169,2023-24,Torino,35,2792,1,2,0.2766,0.2766,1.4692,11,20,8.5559,7.4992,D M S
2170,2023-24,Torino,36,3240,0,0,0.0,0.0,0.0,0,0,4.208,4.208,GK
2170,2024-25,Torino,37,3330,0,0,0.0,0.0,0.1168,0,3,3.6991,3.5823,GK
2170,2025-26,Napoli,27,2430,0,1,0.0,0.0,0.3024,0,3,4.8874,4.585,GK
2188,2023-24,Lazio,37,3120,1,0,0.7665,0.7665,0.7136,8,10,9.4129,8.1927,D
2188,2024-25,Lazio,35,2336,4,0,2.1845,2.1845,0.6067,22,13,7.7173,6.3554,D M S
2188,2025-26,Lazio,33,2794,1,2,1.7432,1.7432,1.5356,16,9,7.5368,5.521,D S
2194,2023-24,Inter,32,2618,13,3,9.9773,2.3644,4.4027,62,51,21.5149,18.0735,M
2194,2024-25,Inter,29,1999,5,6,4.4142,1.369,7.045,46,49,13.4508,11.1812,M S
2194,2025-26,Inter,22,1674,9,4,5.1477,1.3412,3.4764,50,40,10.3432,8.6374,M S
2263,2023-24,Lazio,24,1678,0,2,1.022,1.022,1.607,8,9,6.4138,4.3349,D S
2263,2024-25,Lazio,25,1408,0,1,0.1303,0.1303,1.7911,6,20,4.5268,2.9567,D S
2263,2025-26,Lazio,23,917,0,0,0.1093,0.1093,0.1279,4,2,1.9579,1.7329,D S
2296,2023-24,Roma,36,2881,4,1,2.5976,2.5976,0.9861,19,10,9.4956,9.2083,D S
2296,2024-25,Roma,37,3152,2,0,2.9639,2.9639,1.0477,22,15,12.1071,11.1608,D S
2296,2025-26,Roma,36,3087,4,2,2.3945,2.3945,2.7202,20,21,12.4047,11.1549,D
2297,2023-24,Atalanta,1,3,0,0,0.0,0.0,0.0,0,0,0.0,0.0,S
2379,2023-24,Juventus,31,2650,5,3,3.8853,3.8853,4.4158,38,26,12.9052,7.4001,M S
2379,2025-26,Milan,29,2546,6,4,4.3628,4.3628,3.9379,46,27,15.6632,10.0266,M S
2423,2023-24,Milan,36,2658,12,8,8.1128,8.1128,5.2475,65,45,19.7523,8.286,F M S
2423,2024-25,Milan,34,2518,11,9,11.6761,8.6309,7.2156,57,69,21.9682,9.7949,F M S
2423,2025-26,Milan,30,1612,8,4,9.5447,8.7834,5.0385,54,38,16.2728,6.2884,F S
2517,2025-26,Napoli,18,1176,5,2,3.5163,1.2324,4.0234,27,36,7.8908,5.3182,M S
2521,2024-25,Fiorentina,35,3150,0,1,0.0,0.0,0.5912,0,3,4.4323,3.8412,GK
2521,2025-26,Fiorentina,37,3330,0,0,0.0,0.0,0.0264,0,1,4.4259,4.3995,GK
2528,2025-26,Sassuolo,34,2686,1,1,0.3297,0.3297,0.9152,11,20,11.5746,10.9037,M S
2529,2023-24,Inter,36,2847,2,8,3.4877,3.4877,5.0481,39,40,26.4578,19.6276,M S
2529,2024-25,Inter,32,2441,1,4,1.7231,1.7231,3.2868,23,29,16.2044,12.2554,M S
2529,2025-26,Inter,30,1547,4,1,6.04,6.04,3.3107,43,23,18.3627,12.0806,M S
2531,2023-24,Roma,32,2665,13,3,11.8054,11.0441,2.7022,65,29,16.6393,3.6604,F S
2531,2024-25,Napoli,36,2913,14,10,13.2929,10.2477,4.244,64,34,16.9408,4.8888,F S
2531,2025-26,Napoli,5,33,1,0,0.5893,0.5893,0.2114,2,2,0.3289,0.0,S
2593,2023-24,Genoa,22,1393,0,1,0.1878,0.1878,1.6392,5,26,1.5477,0.8022,D S
2593,2024-25,Genoa,36,3100,0,8,0.7378,0.7378,5.7758,16,65,8.1693,6.5659,D M S
2593,2025-26,Genoa,33,2167,1,5,1.318,0.5567,6.5681,11,62,6.5542,3.7498,D M S
2606,2025-26,Milan,34,2827,2,3,1.2469,1.2469,4.0259,20,50,15.2372,13.8984,M S
2640,2023-24,Atalanta,30,2206,1,0,1.1114,1.1114,0.8098,13,8,6.6635,5.959,D S
2640,2024-25,Atalanta,23,1917,0,2,0.8305,0.8305,2.831,10,17,11.0834,9.7205,D
2640,2025-26,Atalanta,19,1233,0,0,0.1228,0.1228,0.0,3,0,4.2007,4.1688,D S
2724,2023-24,Torino,29,2531,3,0,2.1339,2.1339,0.1651,13,4,6.109,5.3525,D
2724,2024-25,Napoli,22,1931,1,0,0.7932,0.7932,0.6279,8,5,8.3736,8.245,D
2724,2025-26,Napoli,33,2526,0,1,1.6448,1.6448,0.3519,8,3,8.0163,7.9922,D S
2728,2023-24,Lazio,19,774,1,0,0.2686,0.2686,0.5109,7,2,2.6287,2.4382,D S
2728,2024-25,Lazio,22,1045,0,4,0.7439,0.7439,2.877,13,21,5.0173,3.4974,D S
2728,2025-26,Lazio,24,1485,1,0,0.6441,0.6441,0.8312,7,16,4.4299,3.7517,D S
2741,2023-24,Monza,37,3243,6,3,6.1912,2.3848,1.221,28,27,13.4439,10.6505,M
2741,2024-25,Monza,11,866,0,0,0.1847,0.1847,0.1058,3,4,1.6728,1.5042,M S
2764,2023-24,Inter,33,2688,24,3,19.9171,17.6332,4.2284,109,36,29.0675,11.0114,F S
2764,2024-25,Inter,31,2605,12,3,14.9729,14.9729,5.2103,102,37,20.4202,4.4565,F
2764,2025-26,Inter,30,2205,17,6,17.1388,17.1388,6.2915,92,37,27.7862,9.8025,F S
2765,2023-24,Bologna,10,430,2,0,1.2369,1.2369,0.11,11,2,1.4136,0.0666,F M S
2765,2024-25,Bologna,29,1987,6,1,5.3126,5.3126,2.575,49,17,10.9669,3.654,F M S
2765,2025-26,Bologna,26,1391,5,1,2.7288,2.7288,0.9363,35,14,5.9931,3.1325,F M S
2766,2024-25,Atalanta | Fiorentina,23,665,2,2,1.9149,1.9149,1.2456,20,12,4.7222,1.9834,F M S
2766,2025-26,Udinese,32,2308,5,6,6.1439,6.1439,5.693,72,51,12.0408,3.4492,F M S
2788,2023-24,Juventus,36,3235,3,0,2.3433,2.3433,0.3624,18,7,10.7262,10.574,D
2788,2024-25,Juventus,6,540,0,0,0.1311,0.1311,0.0,3,0,2.9775,2.9642,D
2788,2025-26,Juventus,26,2187,4,3,2.7123,2.7123,0.4107,23,8,8.7762,8.4949,D S
2814,2023-24,Lazio,30,2700,0,0,0.0,0.0,0.0,0,0,5.3104,5.3104,GK
2814,2024-25,Lazio,29,2610,0,0,0.0,0.0,0.2429,0,3,4.0411,3.8549,GK
2814,2025-26,Lazio,27,2430,0,0,0.0,0.0,0.2273,0,1,2.7899,2.5625,GK
2816,2023-24,Napoli,36,3235,1,6,3.1027,3.1027,5.2722,38,51,20.9451,17.0208,D
2816,2024-25,Napoli,37,3330,3,2,3.5565,3.5565,4.0603,21,37,13.7873,11.0776,D
2816,2025-26,Napoli,26,2278,2,1,1.9506,1.9506,2.9962,25,16,13.2506,9.182,D
2832,2025-26,Juventus,15,666,4,0,4.1288,4.1288,1.6714,24,15,7.3194,1.9583,F M S
2845,2023-24,Napoli,1,16,0,0,0.0,0.0,0.0,0,0,0.3447,0.3447,S
2845,2025-26,Napoli,1,8,0,0,0.0,0.0,0.0,0,0,0.0,0.0,S
2848,2023-24,Inter,32,877,6,3,8.6508,8.6508,2.2037,32,10,12.4103,3.0905,M S
2848,2024-25,Inter,28,1194,5,1,5.3158,5.3158,1.0951,28,7,8.4264,2.8256,M S
2848,2025-26,Inter,22,523,0,0,2.2943,2.2943,0.5991,16,5,3.8932,1.131,M S
2857,2023-24,Napoli,9,386,0,0,0.7108,0.7108,0.6444,10,8,2.0846,1.0638,M S
4137,2025-26,Como,27,1946,1,0,1.6734,1.6734,0.0479,8,2,5.3243,5.2658,D S
4159,2025-26,Inter,33,2814,2,0,2.2995,2.2995,0.326,23,7,16.7833,16.2733,D S
4177,2023-24,Inter,23,1692,0,2,0.9083,0.9083,1.2916,15,10,9.9482,9.0476,D S
4177,2024-25,Inter,23,1581,0,1,0.4774,0.4774,0.8174,8,8,6.4297,5.8688,D S
4177,2025-26,Inter,1,90,0,0,0.0461,0.0461,0.0268,1,1,0.6804,0.6804,D
4179,2023-24,Fiorentina,29,1915,12,2,10.8548,8.5709,2.0289,85,22,10.3538,3.5413,M S
4179,2024-25,Juventus,26,1789,3,2,4.3887,4.3887,1.3247,45,19,7.8343,3.5306,D F M S
4179,2025-26,Juventus,2,14,0,0,0.0818,0.0818,0.0379,2,1,0.0602,0.0,S
4199,2023-24,Milan,29,2111,6,1,3.988,3.988,2.2169,41,25,11.7322,6.3469,M S
4199,2024-25,Milan,19,1022,0,0,0.7319,0.7319,1.7056,9,16,5.989,4.1604,M S
4199,2025-26,Milan,28,1122,3,1,4.1394,4.1394,1.0412,29,10,7.335,4.4372,F M S
4210,2023-24,Cagliari | Fiorentina,18,1261,2,0,1.4103,0.649,0.0,4,0,2.1175,2.1175,D S
4210,2024-25,Cagliari,31,2590,1,0,2.4686,2.4686,0.5654,26,4,4.8569,3.832,D
4210,2025-26,Cagliari,26,2162,2,0,1.761,1.761,0.4278,10,8,4.6318,4.5948,D
4220,2023-24,Napoli,34,2793,0,2,2.7027,2.7027,4.4405,33,39,15.2612,11.884,M S
4220,2024-25,Napoli,35,2862,6,4,5.0631,5.0631,2.6278,44,26,14.7593,9.6809,M S
4220,2025-26,Napoli,18,1253,4,1,2.5543,2.5543,1.5511,23,13,4.9104,2.9805,M S
4236,2025-26,Sassuolo,32,2880,0,0,0.0,0.0,0.0335,0,1,3.8467,3.8467,GK
4263,2023-24,Udinese,13,858,1,1,0.9381,0.9381,0.5993,6,2,1.0512,0.6647,D S
4263,2024-25,Udinese,16,1164,2,0,2.2602,2.2602,0.3535,15,6,0.8825,0.5794,D S
4263,2025-26,Udinese,30,2273,3,0,1.6737,1.6737,0.0634,9,1,2.3826,2.2685,D S
4287,2023-24,Napoli,38,3324,0,1,0.6276,0.6276,1.4859,14,23,16.7043,15.0612,M
4287,2024-25,Napoli,32,2678,0,1,0.2538,0.2538,1.2684,7,17,13.8039,13.1764,M S
4287,2025-26,Napoli,32,2442,1,1,0.411,0.411,1.0619,8,22,9.9417,8.9699,M S
4312,2023-24,Milan,29,2610,0,1,0.0,0.0,0.1871,0,3,8.0473,7.8603,GK
4312,2024-25,Milan,37,3296,0,0,0.0,0.0,0.5241,0,5,8.3071,7.8202,GK
4312,2025-26,Milan,37,3296,0,0,0.0,0.0,0.0,0,0,5.2755,5.2755,GK
4317,2023-24,Roma,25,2187,0,3,1.1619,1.1619,1.2578,9,6,9.6089,9.1449,D
4317,2024-25,Roma,38,3420,0,1,1.0003,1.0003,1.0897,18,8,14.5642,14.4607,D
4317,2025-26,Roma,31,2686,3,0,2.3948,2.3948,0.5625,23,6,7.1667,6.8165,D
4349,2023-24,Juventus,8,263,0,1,0.1111,0.1111,0.3565,3,8,1.0787,0.9936,M S
4349,2024-25,Venezia,35,2883,4,2,2.2405,2.2405,2.8126,53,29,6.24,4.3348,M S
4349,2025-26,Fiorentina | Parma,26,1456,0,4,0.8567,0.8567,1.7446,20,19,4.3509,3.1315,M S
4359,2023-24,Empoli | Lecce,37,1366,5,0,6.9257,6.1644,1.3456,58,10,7.4189,2.8613,F M S
4359,2024-25,Cagliari,37,3180,10,1,17.9157,17.1544,1.1451,97,11,18.1156,2.0816,F
4359,2025-26,Fiorentina,32,1653,4,1,6.8274,6.8274,1.5871,47,15,8.3021,1.4811,F S
4360,2023-24,Empoli,23,2070,0,0,0.0,0.0,0.1959,0,2,1.1644,0.9686,GK
4360,2024-25,Cagliari | Napoli,22,1945,0,0,0.0,0.0,0.0,0,0,1.3403,1.3403,GK S
4360,2025-26,Cagliari,38,3420,0,0,0.0,0.0,0.1229,0,1,2.3905,2.2676,GK
4364,2023-24,Cagliari | Napoli,20,910,5,1,2.4069,1.6456,2.2267,22,21,3.942,1.3649,F M S
4364,2024-25,Cagliari,28,976,2,4,4.6302,4.6302,2.3795,30,22,7.971,2.2628,M S
4364,2025-26,Cagliari,33,1920,2,4,1.9962,1.9962,2.2149,34,27,7.687,5.6466,F M S
4371,2023-24,Napoli,37,1546,5,3,6.7026,5.9413,4.4836,61,36,13.5929,5.7018,F M S
4371,2024-25,Napoli,26,1110,6,1,5.0848,5.0848,2.1905,42,29,8.416,2.6321,F M S
4371,2025-26,Atalanta,13,784,3,1,3.4865,3.4865,1.2,28,17,6.0766,1.749,F M S
4374,2023-24,Empoli,27,2051,0,0,0.1868,0.1868,0.1156,4,3,3.8803,3.8117,D S
4374,2024-25,Empoli | Torino,31,1853,0,0,0.3898,0.3898,0.4117,6,5,3.6493,3.0089,D S
4374,2025-26,Sassuolo,34,2871,0,1,0.18,0.18,2.0546,7,21,8.7935,7.5667,D S
4378,2023-24,Fiorentina,26,2066,2,1,1.441,1.441,0.5042,10,7,4.7961,4.0651,D S
4378,2024-25,Fiorentina,36,3085,1,3,1.3836,1.3836,1.7718,11,16,6.85,5.0433,D S
4378,2025-26,Fiorentina,34,2489,1,0,2.0761,2.0761,1.0301,18,7,6.2018,5.0256,D S
4401,2023-24,Milan,18,1273,2,1,1.5996,1.5996,0.4694,11,3,5.3047,5.2068,D S
4401,2024-25,Milan,26,2159,2,0,1.5627,1.5627,0.1732,14,2,10.157,10.144,D S
4401,2025-26,Milan,30,2531,0,0,1.5443,1.5443,0.0519,19,2,8.1856,7.894,D S
4409,2023-24,Napoli,30,2612,3,0,3.4072,3.4072,0.7617,25,13,13.804,13.2181,D
