file,id,colonna,motivo,fonte_tentata
giocatori.csv,,nome_completo,Stankovic A.: la voce statistica e gia di Stankovic F.,understat
giocatori.csv,,nome_completo,Rrahmani Al.: la voce statistica e gia di Rrahmani,understat
giocatori.csv,,nome_completo,Oyono J.: la voce statistica e gia di Oyono A.,understat
giocatori.csv,,nome_completo,Gelli J.: la voce statistica e gia di Gelli F.,understat
giocatori.csv,,nome_completo,Colombo: la voce statistica e gia di Colombo L.,understat
giocatori.csv,,nome_completo,El Azzouzi A.: la voce statistica e gia di El Azzouzi O.,understat
giocatori.csv,,nome_completo,Adams A.: la voce statistica e gia di Adams C.,understat
squadre.csv,,gf_prec/gs_prec,neopromossa Frosinone: nessun dato di Serie A,
squadre.csv,,gf_prec/gs_prec,neopromossa Monza: nessun dato di Serie A,
squadre.csv,,gf_prec/gs_prec,neopromossa Venezia: nessun dato di Serie A,
squadre.csv,,allenatore,nessuna fonte strutturata disponibile,
giocatori.csv,4964,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,4964,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6534,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6534,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6344,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7411,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7411,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6248,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6415,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6415,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,4485,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,4485,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7463,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7463,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,2874,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,2874,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7626,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7626,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7533,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7533,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7301,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,2809,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7466,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7466,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6569,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6569,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7534,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7534,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,2815,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6813,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7475,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7475,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7048,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7048,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,4518,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7457,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7457,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7363,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,5707,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,5707,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6671,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6671,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7531,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7531,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,2127,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7557,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7557,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7560,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7560,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,4468,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,4468,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7603,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7603,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7611,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7611,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,4998,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,4998,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,2514,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,2514,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5982,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5641,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,5641,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6320,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6320,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7529,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7529,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6727,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6727,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5675,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,5675,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5365,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7469,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7469,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7485,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7485,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,4664,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,4664,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7580,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7580,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7621,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7621,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7414,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7414,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7410,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7410,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,4952,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6238,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,4817,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,4817,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7564,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7564,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,4705,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,4705,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,4147,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,4147,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5751,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,5751,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7532,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7532,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7294,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7294,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7467,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7467,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,4845,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,4845,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5695,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5757,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7537,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7537,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5838,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7526,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7526,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6890,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,4375,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,4375,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7563,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7563,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5742,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,5742,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7540,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7540,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6659,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6659,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,4925,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7538,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7538,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6892,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6673,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7478,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7478,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7605,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7605,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6601,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6601,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7483,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7483,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7413,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7413,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7525,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7525,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7476,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7476,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6638,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6021,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6681,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7548,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7548,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7573,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7573,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7599,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7599,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7615,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7615,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5424,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,5424,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5399,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,5399,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7156,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7454,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7454,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7553,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7553,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7604,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7604,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7556,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7556,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7625,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7625,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5172,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,5172,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,1850,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,1850,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7436,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7436,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7078,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7078,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6372,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6372,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5878,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6833,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7472,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7472,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7551,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7551,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7618,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7618,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7311,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6783,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6783,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5946,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,5946,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7619,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7619,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5680,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7624,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7624,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,4260,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,4260,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7412,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7412,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7464,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7464,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,2741,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7060,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7528,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7528,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7409,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7409,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7535,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7535,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5507,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6994,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7473,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7473,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7474,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7474,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,2857,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7550,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7550,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7579,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7579,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7232,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7232,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6024,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6241,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6503,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6503,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7477,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7536,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7536,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6903,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6903,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5880,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7418,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7418,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,526,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6592,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7574,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7574,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7092,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7092,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7357,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7456,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7456,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5725,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7481,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7481,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7571,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7571,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7572,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7572,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7575,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7575,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5462,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,5462,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6397,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6397,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5951,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6752,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6752,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5694,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7023,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7547,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7547,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,4923,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7484,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7484,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7554,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6904,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7612,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7612,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6530,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5029,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,5029,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7600,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7600,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7523,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7523,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7449,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7449,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7623,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7623,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6204,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7620,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7620,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7610,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7610,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7453,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7453,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5882,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7213,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,4387,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,4387,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7546,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7546,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7602,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7602,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7561,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7561,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7408,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7408,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7482,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7482,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7568,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7568,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7622,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7622,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,787,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6598,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,2169,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,2115,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,2115,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7627,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7627,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7407,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7407,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7027,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7468,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7468,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7470,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7470,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7471,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7471,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,6244,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,2401,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6523,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,6682,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7392,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,5485,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7545,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7545,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7396,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,7628,nome_completo,non abbinato alla fonte statistica,understat
giocatori.csv,7628,nuovo_acquisto,nessuna squadra nota per la stagione 2025-26,
giocatori.csv,,qa,il listone disponibile espone una sola quotazione: qa impostata = qi,
giocatori.csv,218,eta,il listone non lo espone per questo giocatore,listone ufficiale
giocatori.csv,313,eta,il listone non lo espone per questo giocatore,listone ufficiale
giocatori.csv,383,eta,il listone non lo espone per questo giocatore,listone ufficiale
giocatori.csv,460,eta,il listone non lo espone per questo giocatore,listone ufficiale
giocatori.csv,787,eta,il listone non lo espone per questo giocatore,listone ufficiale
giocatori.csv,2115,eta,il listone non lo espone per questo giocatore,listone ufficiale
giocatori.csv,2401,eta,il listone non lo espone per questo giocatore,listone ufficiale
giocatori.csv,2531,eta,il listone non lo espone per questo giocatore,listone ufficiale
giocatori.csv,2593,eta,il listone non lo espone per questo giocatore,listone ufficiale
giocatori.csv,4461,eta,il listone non lo espone per questo giocatore,listone ufficiale
giocatori.csv,4510,eta,il listone non lo espone per questo giocatore,listone ufficiale
giocatori.csv,4686,eta,il listone non lo espone per questo giocatore,listone ufficiale
giocatori.csv,4728,eta,il listone non lo espone per questo giocatore,listone ufficiale
giocatori.csv,4772,eta,il listone non lo espone per questo giocatore,listone ufficiale
giocatori.csv,4929,eta,il listone non lo espone per questo giocatore,listone ufficiale
giocatori.csv,5320,eta,il listone non lo espone per questo giocatore,listone ufficiale
giocatori.csv,5427,eta,il listone non lo espone per questo giocatore,listone ufficiale
giocatori.csv,5485,eta,il listone non lo espone per questo giocatore,listone ufficiale
